ID,VOICED/UNVOICED,SPEAKER,OWNER,
1157,1,1,Kuba,
1158,1,1,Kuba,
1159,1,1,Kuba,
1160,1,1,Kuba,
1161,1,1,Kuba,
1162,1,1,Kuba,
1163,1,1,Kuba,
1164,1,1,Kuba,
1165,1,1,Kuba,
1166,1,1,Kuba,
1167,1,1,Kuba,
1168,1,1,Kuba,
1169,1,1,Kuba,
1170,1,1,Kuba,
1171,1,1,Kuba,
1172,0,,Kuba,
1173,0,,Kuba,
1174,1,1,Kuba,
1175,1,1,Kuba,
1176,1,1,Kuba,
1177,0,,Kuba,
1178,1,1,Kuba,
1179,2,1,Kuba,
1180,1,1,Kuba,
1181,1,1,Kuba,
1182,1,1,Kuba,
1183,1,1,Kuba,
1184,1,1,Kuba,
1185,1,1,Kuba,
1186,2,1,Kuba,
1187,0,1,Kuba,
1188,1,1,Kuba,
1189,1,1,Kuba,
1190,2,1,Kuba,
1191,1,1,Kuba,
1192,1,1,Kuba,
1193,1,1,Kuba,
1194,1,1,Kuba,
1195,1,1,Kuba,
1196,1,1,Kuba,
1197,1,1,Kuba,
1198,1,1,Kuba,
1199,1,1,Kuba,
1200,1,1,Kuba,
1201,1,1,Kuba,
1202,1,1,Kuba,
1203,1,1,Kuba,
1204,1,1,Kuba,
1205,1,1,Kuba,
1206,1,1,Kuba,
1207,1,1,Kuba,
1208,1,1,Kuba,
1209,1,1,Kuba,
1210,1,1,Kuba,
1211,1,1,Kuba,
1212,1,1,Kuba,
1213,1,1,Kuba,
1214,1,1,Kuba,
1215,1,1,Kuba,
1216,1,1,Kuba,
1217,1,1,Kuba,
1218,1,1,Kuba,
1219,1,1,Kuba,
1220,1,1,Kuba,
1221,1,1,Kuba,
1222,1,1,Kuba,
1223,1,1,Kuba,
1224,1,1,Kuba,
1225,1,1,Kuba,
1226,1,1,Kuba,
1227,1,1,Kuba,
1228,2,1,Kuba,
1229,0,,Kuba,
1230,1,1,Kuba,
1231,1,1,Kuba,
1232,1,1,Kuba,
1233,1,1,Kuba,
1234,1,1,Kuba,
1235,1,1,Kuba,
1236,1,1,Kuba,
1237,0,,Kuba,
1238,1,1,Kuba,
1239,1,1,Kuba,
1240,1,1,Kuba,
1241,1,1,Kuba,
1242,1,1,Kuba,
1243,1,1,Kuba,
1244,1,1,Kuba,
1245,1,1,Kuba,
1246,1,1,Kuba,
1247,1,1,Kuba,
1248,1,1,Kuba,
1249,1,1,Kuba,
1250,1,1,Kuba,
1251,1,1,Kuba,
1252,1,1,Kuba,
1253,1,1,Kuba,
1254,1,1,Kuba,
1255,1,1,Kuba,
1256,1,1,Kuba,
1257,1,1,Kuba,
1258,1,1,Kuba,
1259,1,1,Kuba,
1260,1,1,Kuba,
1261,1,1,Kuba,
1262,1,1,Kuba,
1263,1,1,Kuba,
1264,1,1,Kuba,
1265,1,1,Kuba,
1266,1,1,Kuba,
1267,1,1,Kuba,
1268,1,1,Kuba,
1269,2,1,Kuba,
1270,1,1,Kuba,
1271,1,1,Kuba,
1272,1,1,Kuba,
1273,0,,Kuba,
1274,0,,Kuba,
1275,0,,Kuba,
1276,0,,Kuba,
1277,1,1,Kuba,
1278,1,1,Kuba,
1279,1,1,Kuba,
1280,1,1,Kuba,
1281,1,1,Kuba,
1282,1,1,Kuba,
1283,1,1,Kuba,
1284,0,,Kuba,
1285,0,,Kuba,
1286,1,1,Kuba,
1287,1,1,Kuba,
1288,1,1,Kuba,
1289,1,1,Kuba,
1290,1,1,Kuba,
1291,1,1,Kuba,
1292,0,,Kuba,
1293,1,1,Kuba,
1294,1,1,Kuba,
1295,1,1,Kuba,
1296,1,1,Kuba,
1297,1,1,Kuba,
1298,1,1,Kuba,
1299,1,1,Kuba,
1300,1,1,Kuba,
1301,1,1,Kuba,
1302,1,1,Kuba,
1303,1,1,Kuba,
1304,1,1,Kuba,
1305,0,,Kuba,
1306,1,1,Kuba,
1307,1,1,Kuba,
1308,1,1,Kuba,
1309,1,1,Kuba,
1310,1,1,Kuba,
1311,1,1,Kuba,
1312,1,1,Kuba,
1313,1,1,Kuba,
1314,0,,Kuba,
1315,1,1,Kuba,
1316,1,1,Kuba,
1317,1,1,Kuba,
1318,1,1,Kuba,
1319,1,1,Kuba,
1320,0,,Kuba,
1321,1,1,Kuba,
1322,1,1,Kuba,
1323,1,1,Kuba,
1324,0,,Kuba,
1325,0,,Kuba,
1326,1,1,Kuba,
1327,1,1,Kuba,
1328,1,1,Kuba,
1329,1,1,Kuba,
1330,1,1,Kuba,
1331,1,1,Kuba,
1332,1,1,Kuba,
1333,1,1,Kuba,
1334,1,1,Kuba,
1335,0,,Kuba,
1336,1,1,Kuba,
1337,1,1,Kuba,
1338,1,1,Kuba,
1339,1,1,Kuba,
1340,1,1,Kuba,
1341,1,1,Kuba,
1342,1,1,Kuba,
1343,1,1,Kuba,
1344,1,1,Kuba,
1345,2,1,Kuba,
1346,0,,Kuba,
1347,0,,Kuba,
1348,0,,Kuba,
1349,0,,Kuba,
1350,0,,Kuba,
1351,0,,Kuba,
1352,0,,Kuba,
1353,0,,Kuba,
1354,0,,Kuba,
1355,0,,Kuba,
1356,0,,Kuba,
1357,0,,Kuba,
1358,0,,Kuba,
1359,0,,Kuba,
1360,0,,Kuba,
1361,0,,Kuba,
1362,0,,Kuba,
1363,0,,Kuba,
1364,0,,Kuba,
1365,0,,Kuba,
1366,0,,Kuba,
1367,0,,Kuba,
1368,0,,Kuba,
1369,0,,Kuba,
1370,0,,Kuba,
1371,0,,Kuba,
1372,0,,Kuba,
1373,0,,Kuba,
1374,0,,Kuba,
1375,0,,Kuba,
1376,0,,Kuba,
1377,0,,Kuba,
1378,0,,Kuba,
1379,0,,Kuba,
1380,0,,Kuba,
1381,0,,Kuba,
1382,0,,Kuba,
1383,0,,Kuba,
1384,0,,Kuba,
1385,0,,Kuba,
1386,0,,Kuba,
1387,0,,Kuba,
1388,0,,Kuba,
1389,0,,Kuba,
1390,0,,Kuba,
1391,0,,Kuba,
1392,0,,Kuba,
1393,0,,Kuba,
1394,0,,Kuba,
1395,0,,Kuba,
1396,0,,Kuba,
1397,0,,Kuba,
1398,0,,Kuba,
1399,0,,Kuba,
1400,0,,Kuba,
1401,0,,Kuba,
1402,0,,Kuba,
1403,0,,Kuba,
1404,0,,Kuba,
1405,0,,Kuba,
1406,2,1,Kuba,
1407,1,1,Kuba,
1408,2,1,Kuba,
1409,2,3,Kuba,
1410,2,3,Kuba,
1411,1,1,Kuba,
1412,1,3,Kuba,
1413,1,1,Kuba,
1414,1,1,Kuba,
1415,1,1,Kuba,
1416,2,1,Kuba,
1417,0,,Kuba,
1418,0,,Kuba,
1419,0,,Kuba,
1420,0,,Kuba,
1421,0,,Kuba,
1422,0,,Kuba,
1423,0,,Kuba,
1424,0,,Kuba,
1425,0,,Kuba,
1426,0,,Kuba,
1427,0,,Kuba,
1428,0,,Kuba,
1429,1,1,Kuba,
1430,1,1,Kuba,
1431,1,1,Kuba,
1432,1,1,Kuba,
1433,1,1,Kuba,
1434,0,,Kuba,
1435,0,,Kuba,
1436,0,,Kuba,
1437,0,,Kuba,
1438,0,,Kuba,
1439,0,,Kuba,
1440,0,,Kuba,
1441,1,1,Kuba,
1442,1,1,Kuba,
1443,1,1,Kuba,
1444,1,1,Kuba,
1445,1,1,Kuba,
1446,1,1,Kuba,
1447,1,1,Kuba,
1448,1,1,Kuba,
1449,1,1,Kuba,
1450,1,1,Kuba,
1451,1,1,Kuba,
1452,1,1,Kuba,
1453,1,1,Kuba,
1454,1,1,Kuba,
1455,1,1,Kuba,
1456,1,1,Kuba,
1457,1,1,Kuba,
1458,1,1,Kuba,
1459,1,1,Kuba,
1460,1,1,Kuba,
1461,1,1,Kuba,
1462,1,1,Kuba,
1463,1,1,Kuba,
1464,1,1,Kuba,
1465,1,1,Kuba,
1466,1,1,Kuba,
1467,1,1,Kuba,
1468,1,1,Kuba,
1469,1,1,Kuba,
1470,1,1,Kuba,
1471,1,1,Kuba,
1472,0,,Kuba,
1473,0,,Kuba,
1474,0,,Kuba,
1475,0,,Kuba,
1476,1,1,Kuba,
1477,1,1,Kuba,
1478,1,1,Kuba,
1479,2,1,Kuba,
1480,2,1,Kuba,
1481,2,1,Kuba,
1482,1,1,Kuba,
1483,1,1,Kuba,
1484,1,1,Kuba,
1485,1,2,Kuba,
1486,1,2,Kuba,
1487,1,2,Kuba,
1488,1,2,Kuba,
1489,1,2,Kuba,
1490,0,,Kuba,
1491,1,1,Kuba,
1492,1,1,Kuba,
1493,1,1,Kuba,
1494,1,1,Kuba,
1495,1,1,Kuba,
1496,1,1,Kuba,
1497,1,1,Kuba,
1498,1,3,Kuba,
1499,1,3,Kuba,
1500,1,3,Kuba,
1501,1,3,Kuba,
1502,0,,Kuba,
1503,1,3,Kuba,
1504,1,3,Kuba,
1505,1,3,Kuba,
1506,1,3,Kuba,
1507,1,3,Kuba,
1508,1,1,Kuba,
1509,1,1,Kuba,
1510,1,1,Kuba,
1511,1,1,Kuba,
1512,1,1,Kuba,
1513,1,1,Kuba,
1514,1,1,Kuba,
1515,0,,Kuba,
1516,1,1,Kuba,
1517,1,1,Kuba,
1518,1,1,Kuba,
1519,1,1,Kuba,
1520,1,1,Kuba,
1521,1,1,Kuba,
1522,0,,Kuba,
1523,0,,Kuba,
1524,0,,Kuba,
1525,1,1,Kuba,
1526,1,1,Kuba,
1527,0,,Kuba,
1528,1,1,Kuba,
1529,1,1,Kuba,
1530,0,,Kuba,
1531,0,,Kuba,
1532,0,,Kuba,
1533,0,,Kuba,
1534,0,,Kuba,
1535,1,1,Kuba,
1536,0,,Kuba,
1537,0,,Kuba,
1538,0,,Kuba,
1539,0,,Kuba,
1540,0,,Kuba,
1541,0,,Kuba,
1542,0,,Kuba,
1543,0,,Kuba,
1544,0,,Kuba,
1545,0,,Kuba,
1546,0,,Kuba,
1547,0,,Kuba,
1548,0,,Kuba,
1549,0,,Kuba,
1550,0,,Kuba,
1551,0,,Kuba,
1552,0,,Kuba,
1553,0,,Kuba,
1554,1,1,Kuba,
1555,1,1,Kuba,
1556,1,1,Kuba,
1557,1,1,Kuba,
1558,1,1,Kuba,
1559,2,1,Kuba,
1560,2,2,Kuba,
1561,1,2,Kuba,
1562,1,2,Kuba,
1563,1,2,Kuba,
1564,1,2,Kuba,
1565,1,3,Kuba,
1566,1,3,Kuba,
1567,1,1,Kuba,
1568,1,1,Kuba,
1569,1,1,Kuba,
1570,1,1,Kuba,
1571,1,1,Kuba,
1572,1,1,Kuba,
1573,1,1,Kuba,
1574,1,1,Kuba,
1575,1,1,Kuba,
1576,1,1,Kuba,
1577,1,1,Kuba,
1578,1,1,Kuba,
1579,0,,Kuba,
1580,0,,Kuba,
1581,0,,Kuba,
1582,1,1,Kuba,
1583,1,1,Kuba,
1584,1,1,Kuba,
1585,1,1,Kuba,
1586,1,1,Kuba,
1587,1,1,Kuba,
1588,1,1,Kuba,
1589,1,1,Kuba,
1590,1,1,Kuba,
1591,1,1,Kuba,
1592,1,1,Kuba,
1593,1,1,Kuba,
1594,1,1,Kuba,
1595,1,1,Kuba,
1596,1,1,Kuba,
1597,1,1,Kuba,
1598,1,1,Kuba,
1599,1,1,Kuba,
1600,1,1,Kuba,
1601,1,1,Kuba,
1602,1,1,Kuba,
1603,1,1,Kuba,
1604,1,1,Kuba,
1605,1,1,Kuba,
1606,1,1,Kuba,
1607,2,1,Kuba,
1608,0,1,Kuba,
1609,0,1,Kuba,
1610,0,1,Kuba,
1611,1,1,Kuba,
1612,1,1,Kuba,
1613,1,1,Kuba,
1614,1,1,Kuba,
1615,1,1,Kuba,
1616,1,1,Kuba,
1617,1,1,Kuba,
1618,1,1,Kuba,
1619,1,1,Kuba,
1620,1,1,Kuba,
1621,1,1,Kuba,
1622,1,1,Kuba,
1623,1,1,Kuba,
1624,1,1,Kuba,
1625,1,1,Kuba,
1626,1,1,Kuba,
1627,1,1,Kuba,
1628,1,1,Kuba,
1629,0,,Kuba,
1630,0,,Kuba,
1631,0,,Kuba,
1632,0,,Kuba,
1633,1,1,Kuba,
1634,1,1,Kuba,
1635,1,1,Kuba,
1636,1,1,Kuba,
1637,1,1,Kuba,
1638,1,1,Kuba,
1639,1,1,Kuba,
1640,1,1,Kuba,
1641,1,1,Kuba,
1642,1,1,Kuba,
1643,1,1,Kuba,
1644,1,1,Kuba,
1645,1,1,Kuba,
1646,1,1,Kuba,
1647,1,1,Kuba,
1648,1,1,Kuba,
1649,1,1,Kuba,
1650,1,1,Kuba,
1651,1,1,Kuba,
1652,1,1,Kuba,
1653,1,1,Kuba,
1654,1,1,Kuba,
1655,1,1,Kuba,
1656,0,,Kuba,
1657,1,1,Kuba,
1658,1,1,Kuba,
1659,1,1,Kuba,
1660,1,1,Kuba,
1661,1,1,Kuba,
1662,1,1,Kuba,
1663,0,,Kuba,
1664,1,1,Kuba,
1665,0,,Kuba,
1666,1,1,Kuba,
1667,1,1,Kuba,
1668,1,1,Kuba,
1669,1,1,Kuba,
1670,1,1,Kuba,
1671,1,1,Kuba,
1672,1,1,Kuba,
1673,1,1,Kuba,
1674,0,,Kuba,
1675,1,1,Kuba,
1676,1,1,Kuba,
1677,1,1,Kuba,
1678,1,1,Kuba,
1679,1,1,Kuba,
1680,0,,Kuba,
1681,1,1,Kuba,
1682,1,1,Kuba,
1683,1,1,Kuba,
1684,1,1,Kuba,
1685,0,,Kuba,
1686,0,,Kuba,
1687,1,1,Kuba,
1688,1,1,Kuba,
1689,1,1,Kuba,
1690,1,1,Kuba,
1691,1,1,Kuba,
1692,1,1,Kuba,
1693,1,1,Kuba,
1694,1,1,Kuba,
1695,,,Kuba,
1696,2,1,Kuba,
1697,2,1,Kuba,
1698,2,1,Kuba,
1699,0,,Kuba,
1700,1,1,Kuba,
1701,1,1,Kuba,
1702,1,1,Kuba,
1703,0,,Kuba,
1704,0,,Kuba,
1705,0,,Kuba,
1706,1,1,Kuba,
1707,1,1,Kuba,
1708,1,1,Kuba,
1709,1,1,Kuba,
1710,1,1,Kuba,
1711,1,1,Kuba,
1712,1,1,Kuba,
1713,1,1,Kuba,
1714,1,1,Kuba,
1715,1,1,Kuba,
1716,1,1,Kuba,
1717,1,1,Kuba,
1718,0,,Kuba,
1719,0,,Kuba,
1720,0,,Kuba,
1721,0,,Kuba,
1722,2,1,Kuba,
1723,2,1,Kuba,
1724,2,1,Kuba,
1725,2,1,Kuba,
1726,2,1,Kuba,
1727,2,1,Kuba,
1728,1,1,Kuba,
1729,1,1,Kuba,
1730,1,1,Kuba,
1731,0,,Kuba,
1732,1,1,Kuba,
1733,1,1,Kuba,
1734,1,1,Kuba,
1735,1,1,Kuba,
1736,1,1,Kuba,
1737,1,1,Kuba,
1738,1,1,Kuba,
1739,1,1,Kuba,
1740,1,1,Kuba,
1741,1,1,Kuba,
1742,1,1,Kuba,
1743,1,1,Kuba,
1744,1,1,Kuba,
1745,0,,Kuba,
1746,0,,Kuba,
1747,0,,Kuba,
1748,0,,Kuba,
1749,0,,Kuba,
1750,0,,Kuba,
1751,0,,Kuba,
1752,0,,Kuba,
1753,0,,Kuba,
1754,0,,Kuba,
1755,0,,Kuba,
1756,2,2,Kuba,
1757,1,2,Kuba,
1758,1,2,Kuba,
1759,1,2,Kuba,
1760,1,2,Kuba,
1761,1,2,Kuba,
1762,1,2,Kuba,
1763,1,2,Kuba,
1764,1,2,Kuba,
1765,0,,Kuba,
1766,0,,Kuba,
1767,2,2,Kuba,
1768,1,2,Kuba,
1769,1,2,Kuba,
1770,1,2,Kuba,
1771,1,2,Kuba,
1772,1,2,Kuba,
1773,1,2,Kuba,
1774,1,2,Kuba,
1775,1,2,Kuba,
1776,1,2,Kuba,
1777,1,2,Kuba,
1778,1,2,Kuba,
1779,1,2,Kuba,
1780,1,2,Kuba,
1781,1,2,Kuba,
1782,1,2,Kuba,
1783,1,2,Kuba,
1784,1,2,Kuba,
1785,1,2,Kuba,
1786,1,2,Kuba,
1787,1,2,Kuba,
1788,1,2,Kuba,
1789,1,2,Kuba,
1790,1,2,Kuba,
1791,1,2,Kuba,
1792,1,2,Kuba,
1793,1,2,Kuba,
1794,1,2,Kuba,
1795,1,2,Kuba,
1796,1,2,Kuba,
1797,0,2,Kuba,
1798,0,2,Kuba,
1799,0,2,Kuba,
1800,1,2,Kuba,
1801,1,2,Kuba,
1802,1,2,Kuba,
1803,1,2,Kuba,
1804,1,2,Kuba,
1805,1,2,Kuba,
1806,1,2,Kuba,
1807,1,2,Kuba,
1808,1,2,Kuba,
1809,1,2,Kuba,
1810,1,2,Kuba,
1811,1,2,Kuba,
1812,1,2,Kuba,
1813,1,2,Kuba,
1814,1,2,Kuba,
1815,1,2,Kuba,
1816,1,2,Kuba,
1817,1,2,Kuba,
1818,1,2,Kuba,
1819,1,2,Kuba,
1820,1,2,Kuba,
1821,1,2,Kuba,
1822,1,2,Kuba,
1823,0,,Kuba,
1824,0,,Kuba,
1825,1,2,Kuba,
1826,1,2,Kuba,
1827,1,2,Kuba,
1828,1,2,Kuba,
1829,1,2,Kuba,
1830,1,2,Kuba,
1831,1,2,Kuba,
1832,1,2,Kuba,
1833,1,2,Kuba,
1834,1,2,Kuba,
1835,1,2,Kuba,
1836,0,,Kuba,
1837,0,,Kuba,
1838,1,2,Kuba,
1839,1,2,Kuba,
1840,1,2,Kuba,
1841,1,2,Kuba,
1842,1,2,Kuba,
1843,1,2,Kuba,
1844,1,2,Kuba,
1845,0,,Kuba,
1846,0,,Kuba,
1847,1,2,Kuba,
1848,1,2,Kuba,
1849,1,2,Kuba,
1850,1,2,Kuba,
1851,1,2,Kuba,
1852,1,2,Kuba,
1853,1,2,Kuba,
1854,1,2,Kuba,
1855,1,2,Kuba,
1856,1,2,Kuba,
1857,1,2,Kuba,
1858,1,2,Kuba,
1859,1,2,Kuba,
1860,1,2,Kuba,
1861,1,2,Kuba,
1862,1,2,Kuba,
1863,1,2,Kuba,
1864,1,2,Kuba,
1865,1,2,Kuba,
1866,1,2,Kuba,
1867,0,,Kuba,
1868,1,2,Kuba,
1869,1,2,Kuba,
1870,1,2,Kuba,
1871,0,,Kuba,
1872,2,2,Kuba,
1873,1,2,Kuba,
1874,1,2,Kuba,
1875,1,2,Kuba,
1876,1,2,Kuba,
1877,1,2,Kuba,
1878,1,2,Kuba,
1879,1,2,Kuba,
1880,1,2,Kuba,
1881,1,2,Kuba,
1882,1,2,Kuba,
1883,1,2,Kuba,
1884,1,2,Kuba,
1885,1,2,Kuba,
1886,1,2,Kuba,
1887,1,2,Kuba,
1888,1,2,Kuba,
1889,1,2,Kuba,
1890,0,,Kuba,
1891,1,2,Kuba,
1892,1,2,Kuba,
1893,1,2,Kuba,
1894,1,2,Kuba,
1895,1,2,Kuba,
1896,1,2,Kuba,
1897,1,2,Kuba,
1898,1,2,Kuba,
1899,0,,Kuba,
1900,0,,Kuba,
1901,2,2,Kuba,
1902,1,2,Kuba,
1903,1,2,Kuba,
1904,1,2,Kuba,
1905,1,2,Kuba,
1906,1,2,Kuba,
1907,1,2,Kuba,
1908,0,,Kuba,
1909,0,,Kuba,
1910,1,2,Kuba,
1911,1,2,Kuba,
1912,1,2,Kuba,
1913,1,2,Kuba,
1914,1,2,Kuba,
1915,1,2,Kuba,
1916,1,2,Kuba,
1917,1,2,Kuba,
1918,1,2,Kuba,
1919,1,2,Kuba,
1920,1,2,Kuba,
1921,1,2,Kuba,
1922,1,2,Kuba,
1923,1,2,Kuba,
1924,1,2,Kuba,
1925,0,,Kuba,
1926,1,2,Kuba,
1927,1,2,Kuba,
1928,1,2,Kuba,
1929,1,2,Kuba,
1930,0,,Kuba,
1931,0,,Kuba,
1932,1,2,Kuba,
1933,1,2,Kuba,
1934,1,2,Kuba,
1935,1,2,Kuba,
1936,1,2,Kuba,
1937,1,2,Kuba,
1938,1,2,Kuba,
1939,1,2,Kuba,
1940,1,2,Kuba,
1941,1,2,Kuba,
1942,1,2,Kuba,
1943,1,2,Kuba,
1944,1,2,Kuba,
1945,1,2,Kuba,
1946,1,2,Kuba,
1947,1,2,Kuba,
1948,1,2,Kuba,
1949,1,2,Kuba,
1950,1,2,Kuba,
1951,1,2,Kuba,
1952,1,2,Kuba,
1953,1,2,Kuba,
1954,1,2,Kuba,
1955,1,2,Kuba,
1956,1,2,Kuba,
1957,0,,Kuba,
1958,0,,Kuba,
1959,1,2,Kuba,
1960,1,2,Kuba,
1961,1,2,Kuba,
1962,1,2,Kuba,
1963,1,2,Kuba,
1964,1,2,Kuba,
1965,1,2,Kuba,
1966,1,2,Kuba,
1967,1,2,Kuba,
1968,1,2,Kuba,
1969,1,2,Kuba,
1970,1,2,Kuba,
1971,1,2,Kuba,
1972,1,2,Kuba,
1973,1,3,Kuba,
1974,1,3,Kuba,
1975,1,2,Kuba,
1976,1,2,Kuba,
1977,1,2,Kuba,
1978,1,2,Kuba,
1979,1,2,Kuba,
1980,1,2,Kuba,
1981,1,2,Kuba,
1982,1,2,Kuba,
1983,1,2,Kuba,
1984,1,2,Kuba,
1985,1,2,Kuba,
1986,1,2,Kuba,
1987,1,2,Kuba,
1988,1,2,Kuba,
1989,1,2,Kuba,
1990,1,2,Kuba,
1991,1,2,Kuba,
1992,0,,Kuba,
1993,0,,Kuba,
1994,2,2,Kuba,
1995,2,2,Kuba,
1996,2,2,Kuba,
1997,2,2,Kuba,
1998,2,2,Kuba,
1999,2,2,Kuba,
2000,1,2,Kuba,
2001,1,2,Kuba,
2002,1,2,Kuba,
2003,1,2,Kuba,
2004,1,2,Kuba,
2005,1,2,Kuba,
2006,1,2,Kuba,
2007,1,2,Kuba,
2008,1,2,Kuba,
2009,1,2,Kuba,
2010,1,2,Kuba,
2011,1,2,Kuba,
2012,1,2,Kuba,
2013,1,2,Kuba,
2014,1,2,Kuba,
2015,1,2,Kuba,
2016,0,,Kuba,
2017,0,,Kuba,
2018,2,2,Kuba,
2019,1,2,Kuba,
2020,1,2,Kuba,
2021,1,2,Kuba,
2022,1,2,Kuba,
2023,1,2,Kuba,
2024,1,2,Kuba,
2025,1,2,Kuba,
2026,1,2,Kuba,
2027,1,2,Kuba,
2028,1,2,Kuba,
2029,1,2,Kuba,
2030,1,2,Kuba,
2031,1,2,Kuba,
2032,0,,Kuba,
2033,1,2,Kuba,
2034,1,2,Kuba,
2035,1,2,Kuba,
2036,1,2,Kuba,
2037,1,2,Kuba,
2038,1,2,Kuba,
2039,1,2,Kuba,
2040,1,2,Kuba,
2041,1,2,Kuba,
2042,1,2,Kuba,
2043,0,,Kuba,
2044,1,2,Kuba,
2045,1,2,Kuba,
2046,1,2,Kuba,
2047,1,2,Kuba,
2048,1,2,Kuba,
2049,1,2,Kuba,
2050,0,,Kuba,
2051,1,2,Kuba,
2052,1,2,Kuba,
2053,1,2,Kuba,
2054,1,2,Kuba,
2055,1,2,Kuba,
2056,1,2,Kuba,
2057,1,2,Kuba,
2058,1,2,Kuba,
2059,1,2,Kuba,
2060,1,2,Kuba,
2061,1,2,Kuba,
2062,1,2,Kuba,
2063,1,2,Kuba,
2064,1,2,Kuba,
2065,1,2,Kuba,
2066,1,2,Kuba,
2067,1,2,Kuba,
2068,0,,Kuba,
2069,1,2,Kuba,
2070,1,2,Kuba,
2071,0,,Kuba,
2072,1,2,Kuba,
2073,1,2,Kuba,
2074,1,2,Kuba,
2075,1,2,Kuba,
2076,1,2,Kuba,
2077,1,2,Kuba,
2078,1,2,Kuba,
2079,1,2,Kuba,
2080,1,2,Kuba,
2081,1,2,Kuba,
2082,1,2,Kuba,
2083,1,2,Kuba,
2084,1,2,Kuba,
2085,1,2,Kuba,
2086,1,2,Kuba,
2087,1,2,Kuba,
2088,1,2,Kuba,
2089,1,2,Kuba,
2090,1,2,Kuba,
2091,1,2,Kuba,
2092,1,2,Kuba,
2093,1,2,Kuba,
2094,1,2,Kuba,
2095,1,2,Kuba,
2096,1,2,Kuba,
2097,1,2,Kuba,
2098,1,2,Kuba,
2099,1,2,Kuba,
2100,0,,Kuba,
2101,0,,Kuba,
2102,2,2,Kuba,
2103,2,2,Kuba,
2104,2,2,Kuba,
2105,0,,Kuba,
2106,1,2,Kuba,
2107,1,2,Kuba,
2108,1,2,Kuba,
2109,1,2,Kuba,
2110,1,2,Kuba,
2111,1,2,Kuba,
2112,1,2,Kuba,
2113,1,2,Kuba,
2114,1,2,Kuba,
2115,1,2,Kuba,
2116,1,2,Kuba,
2117,1,2,Kuba,
2118,1,2,Kuba,
2119,1,2,Kuba,
2120,1,2,Kuba,
2121,1,2,Kuba,
2122,1,2,Kuba,
2123,1,2,Kuba,
2124,0,,Kuba,
2125,1,2,Kuba,
2126,1,2,Kuba,
2127,1,2,Kuba,
2128,1,2,Kuba,
2129,1,2,Kuba,
2130,1,2,Kuba,
2131,1,2,Kuba,
2132,1,2,Kuba,
2133,1,2,Kuba,
2134,1,2,Kuba,
2135,2,2,Kuba,
2136,2,2,Kuba,
2137,2,2,Kuba,
2138,2,2,Kuba,
2139,1,2,Kuba,
2140,1,2,Kuba,
2141,1,2,Kuba,
2142,1,2,Kuba,
2143,1,2,Kuba,
2144,1,2,Kuba,
2145,1,2,Kuba,
2146,1,2,Kuba,
2147,1,2,Kuba,
2148,1,2,Kuba,
2149,1,2,Kuba,
2150,1,2,Kuba,
2151,1,2,Kuba,
2152,1,2,Kuba,
2153,1,2,Kuba,
2154,1,2,Kuba,
2155,1,2,Kuba,
2156,1,2,Kuba,
2157,1,2,Kuba,
2158,1,2,Kuba,
2159,1,2,Kuba,
2160,1,2,Kuba,
2161,1,2,Kuba,
2162,0,,Kuba,
2163,1,2,Kuba,
2164,1,2,Kuba,
2165,1,2,Kuba,
2166,1,2,Kuba,
2167,1,2,Kuba,
2168,1,2,Kuba,
2169,1,2,Kuba,
2170,1,2,Kuba,
2171,1,2,Kuba,
2172,1,2,Kuba,
2173,1,2,Kuba,
2174,1,2,Kuba,
2175,1,2,Kuba,
2176,1,2,Kuba,
2177,0,,Kuba,
2178,0,,Kuba,
2179,0,,Kuba,
2180,0,,Kuba,
2181,0,,Kuba,
2182,1,2,Kuba,
2183,1,2,Kuba,
2184,1,2,Kuba,
2185,1,2,Kuba,
2186,1,2,Kuba,
2187,1,2,Kuba,
2188,1,2,Kuba,
2189,1,2,Kuba,
2190,1,2,Kuba,
2191,1,2,Kuba,
2192,1,2,Kuba,
2193,1,2,Kuba,
2194,1,2,Kuba,
2195,1,2,Kuba,
2196,1,2,Kuba,
2197,1,2,Kuba,
2198,1,2,Kuba,
2199,1,2,Kuba,
2200,1,2,Kuba,
2201,1,2,Kuba,
2202,1,2,Kuba,
2203,1,2,Kuba,
2204,1,2,Kuba,
2205,1,2,Kuba,
2206,1,2,Kuba,
2207,1,2,Kuba,
2208,1,2,Kuba,
2209,1,2,Kuba,
2210,1,2,Kuba,
2211,1,2,Kuba,
2212,1,2,Kuba,
2213,1,2,Kuba,
2214,1,2,Kuba,
2215,2,2,Kuba,
2216,2,2,Kuba,
2217,2,2,Kuba,
2218,2,2,Kuba,
2219,1,2,Kuba,
2220,1,2,Kuba,
2221,1,2,Kuba,
2222,0,,Kuba,
2223,2,2,Kuba,
2224,1,2,Kuba,
2225,1,2,Kuba,
2226,1,2,Kuba,
2227,1,2,Kuba,
2228,1,2,Kuba,
2229,1,2,Kuba,
2230,1,2,Kuba,
2231,1,2,Kuba,
2232,1,2,Kuba,
2233,1,2,Kuba,
2234,1,2,Kuba,
2235,1,2,Kuba,
2236,1,2,Kuba,
2237,1,2,Kuba,
2238,1,2,Kuba,
2239,1,2,Kuba,
2240,1,2,Kuba,
2241,1,2,Kuba,
2242,1,2,Kuba,
2243,1,2,Kuba,
2244,1,2,Kuba,
2245,0,,Kuba,
2246,0,,Kuba,
